,Title,User_id,review/score
1110983,Just So Stories (Watermill Classic),A1MZB6UBKOVSK0,3.0
1110998,Just So Stories (Watermill Classic),A2O9HU1K7TCF7B,4.0
1112840,The Wedding,A1BHCE2409B5QF,2.0
1112842,The Wedding,A1CNQTCRQ35IMM,3.0
1112850,The Wedding,A1DQZBHEU98PBT,5.0
1112902,The Wedding,A5HVPX1ETWWIV,5.0
1114345,The illustrated man (Corgi science fiction),A3DKP67DK28RUB,5.0
1114347,The illustrated man (Corgi science fiction),AGCOCRW8A56U8,5.0
1114348,The illustrated man (Corgi science fiction),A2B9Y0WXNSN17U,5.0
1114349,The illustrated man (Corgi science fiction),A2YUZKPLUYQDKV,5.0
1114350,The illustrated man (Corgi science fiction),A38JN189EJK91M,5.0
1114353,The illustrated man (Corgi science fiction),A1S3C5OFU508P3,5.0
1114365,The illustrated man (Corgi science fiction),A1TIZI060W4BD9,4.0
1114387,The illustrated man (Corgi science fiction),A2QO08DN1DTEWD,4.0
1114392,The illustrated man (Corgi science fiction),A2H22I2RWE0HOV,5.0
1114395,The illustrated man (Corgi science fiction),A28WJUJF6D2ULA,5.0
1114397,The illustrated man (Corgi science fiction),A1JTG5X4VHJV27,3.0
1114415,The illustrated man (Corgi science fiction),AWLFVCT9128JV,5.0
1114416,The illustrated man (Corgi science fiction),ANTGGAQYPSWHF,5.0
1114432,The illustrated man (Corgi science fiction),A20EEWWSFMZ1PN,5.0
1114439,The illustrated man (Corgi science fiction),A11ON2OFCF6RTV,4.0
1114449,The illustrated man (Corgi science fiction),A1IPM23IJ8Q3L4,5.0
1114456,The illustrated man (Corgi science fiction),A3CTG6DK620Z0C,4.0
1114487,The illustrated man (Corgi science fiction),AKT8TGIT6VVZ5,5.0
1114496,The illustrated man (Corgi science fiction),A1CHM200OEN65X,5.0
1114497,The illustrated man (Corgi science fiction),A2O9HU1K7TCF7B,4.0
1114512,The illustrated man (Corgi science fiction),A912QKZ7UYI8L,4.0
1114513,The illustrated man (Corgi science fiction),A29NUB3P6YIWZG,3.0
1114520,The illustrated man (Corgi science fiction),A1X8VZWTOG8IS6,3.0
1114535,The illustrated man (Corgi science fiction),ATOFFO1VNCAGQ,5.0
1114536,The illustrated man (Corgi science fiction),A3A6GXILVT9JNW,5.0
1114538,The illustrated man (Corgi science fiction),AFYYHRPSFBLWS,4.0
1114541,The illustrated man (Corgi science fiction),A4SD8F79JBYG2,4.0
1114543,The illustrated man (Corgi science fiction),AUM3YMZ0YRJE0,4.0
1114555,The illustrated man (Corgi science fiction),A3NBL1TI2M3CW1,5.0
1114570,The illustrated man (Corgi science fiction),AJ98YA4Y333BK,3.0
1118042,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,A2VZ11U5DXM8J5,4.0
1118044,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,A2EENLV6OQ3DYM,1.0
1118053,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,A3MV1KKHX51FYT,3.0
1118079,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,A1VHK9A4VLJTHC,4.0
1118080,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,A1IU7S4HCK1XK0,4.0
1118101,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,A4H4KYSM2KQ85,4.0
1118110,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,A3K1RVYM3JQZZS,4.0
1118116,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,A2CW9IQAPFEYLM,4.0
1118121,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,A23OLHL5RPQKLP,5.0
1118132,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,A3RP1I0SL7091Q,4.0
1118136,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,A13OFOB1394G31,4.0
1118153,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,AKT8TGIT6VVZ5,4.0
1118161,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,A3PGGI7A6XCNF1,4.0
1118170,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,ALR35EFI69S5R,5.0
1118174,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,A2NHD7LUXVGTD3,3.0
1118175,Flu: The Story of the Great Influenza Pandemic of 1918 and the Search for the Virus that Caused It,A2DSXA1E02C86D,3.0
1118385,Tara Road,A2CRUEQ9QIOT70,5.0
1118415,Tara Road,A2T7GJONIZFP1Q,5.0
1118417,Tara Road,A2EMP366TTS6E1,5.0
1118423,Tara Road,A19OQ7LWE2YJL3,2.0
1118437,Tara Road,A1DQZBHEU98PBT,4.0
1118447,Tara Road,A395QKQZ15GP4F,5.0
1118477,Tara Road,A1K1JW1C5CUSUZ,4.0
1118544,Tara Road,A2QL96SGZP59SR,4.0
1118554,Tara Road,AMCAID3LTHKEC,4.0
1118599,Tara Road,A3H258X7JP0JW6,4.0
1118617,Tara Road,A3NR6YPZDDTR7W,4.0
1118643,Tara Road,A1S3IN6CSTBPY6,4.0
1118646,Tara Road,AU6DIIDZK2OQM,1.0
1118652,Tara Road,A2VZP50FSYD6CO,4.0
1118661,Tara Road,A18VICK1AMJS6B,4.0
1118668,Tara Road,A3BIWTN2DA0YY2,5.0
1118690,Tara Road,ARYF8JUHY2S1X,5.0
1118725,Tara Road,A2IIDELWB0IWRO,4.0
1118738,Tara Road,A7SSCDSCM4PXF,4.0
1118756,Tara Road,AA30KAI4RI6AT,3.0
1118775,Tara Road,ALAFR9RRKEUZP,4.0
1118806,Tara Road,A2NQ9D0DAKV0UA,3.0
1118828,Tara Road,AX54G5AL870Q8,5.0
1118833,Tara Road,AL8IDHJPCE00K,5.0
1118847,Tara Road,A3RP1I0SL7091Q,4.0
1118865,Tara Road,A1IIX764GG3WNZ,4.0
1118870,Tara Road,AVHBK2SJ6CJ1C,5.0
1122702,The continuum concept,A2C27IQUH9N1Z,3.0
1122707,The continuum concept,A3KVT8TRSI44NU,4.0
1123201,Education of a wandering man,A2UPQPNCKR2XO4,3.0
1123244,Education of a wandering man,A2GRDQJ4Z7053K,5.0
1123247,Education of a wandering man,A1U8DHSI18EEJ1,5.0
1123254,Education of a wandering man,A1BMKEJ61X57EU,4.0
1130964,Fairy Tales Every Child Should Know,AZJ1N5LS6Q0FD,3.0
1130982,Fairy Tales Every Child Should Know,A18MG1GPSEAPE9,4.0
1130983,Fairy Tales Every Child Should Know,A34989LDU92LBH,5.0
1131026,Fairy Tales Every Child Should Know,A9RUU8JSKU7G1,4.0
1131052,Fairy Tales Every Child Should Know,A2XKRTDDV4JCRN,3.0
1131138,Fairy Tales Every Child Should Know,A1POFVVXUZR3IQ,3.0
1131156,Fairy Tales Every Child Should Know,A1MZB6UBKOVSK0,3.0
1131163,Fairy Tales Every Child Should Know,A3R1D7LZUJ2H6H,5.0
1131170,Fairy Tales Every Child Should Know,A3NI29U4P5NQF1,5.0
1131974,Romeo and Juliet,A2ZY5IX8MDRJY7,4.0
1136893,Life & Death in Shanghai,A2CDA00O4MB1CK,5.0
1136902,Life & Death in Shanghai,A12A08OL0TZY0W,5.0
1136905,Life & Death in Shanghai,A1Y01961GKDLO,5.0
1136931,Life & Death in Shanghai,A17N23WXA7EAF,5.0
1136940,Life & Death in Shanghai,A3NH7PYU4AD5GA,5.0
1136948,Life & Death in Shanghai,A13G1TKIKHGV3F,5.0
1136959,Life & Death in Shanghai,A3E5SLCS2G9PVM,5.0
1136983,Life & Death in Shanghai,A3DTHQIPBY0NI7,5.0
1137035,Life & Death in Shanghai,A3OJFPKMCXKOM0,5.0
1137048,Life & Death in Shanghai,A1G9FX1KV45N41,5.0
1137077,"Life, the universe and everything",A1X8VZWTOG8IS6,3.0
1137079,"Life, the universe and everything",A1NC9AGZOBI0M1,4.0
1137082,"Life, the universe and everything",AOHKH73SA3ZK7,4.0
1137084,"Life, the universe and everything",AJQ1S39GZBKUG,5.0
1137091,"Life, the universe and everything",ARNEUO7BF3J55,5.0
1137102,"Life, the universe and everything",A1P6NHUF7Q24E7,3.0
1137112,"Life, the universe and everything",A341BG8RMH8QW,4.0
1137114,"Life, the universe and everything",AXVXIWJ6IU6KA,2.0
1137119,"Life, the universe and everything",A1XJ64FBB2IRGT,2.0
1137145,"Life, the universe and everything",A1DW4U1LQV0XW7,5.0
1137146,"Life, the universe and everything",A14DQTPVOEVK4M,3.0
1137148,"Life, the universe and everything",A2QO08DN1DTEWD,3.0
1137149,"Life, the universe and everything",A29SHFBU5O9BWO,4.0
1137153,"Life, the universe and everything",A2BT578J4IZOK6,4.0
1137170,"Life, the universe and everything",A1EKTLUL24HDG8,4.0
1137179,"Life, the universe and everything",A37PV5GMP2ILJC,4.0
1137183,"Life, the universe and everything",A3KF4IP2MUS8QQ,4.0
1137201,"Life, the universe and everything",AFYYHRPSFBLWS,4.0
1137204,"Life, the universe and everything",A3B086LGMBTXEI,4.0
1143196,The Power of a Praying Parent,A16QJ649N8PRV,5.0
1143232,The Power of a Praying Parent,A1FQPOYRBTTK1,5.0
1143842,Light a penny candle,A2PWUIQG57O1AZ,4.0
1143845,Light a penny candle,A1IOJE0W1NXOSE,4.0
1143849,Light a penny candle,ARYF8JUHY2S1X,5.0
1143870,Light a penny candle,A1BI8PUEHA5CHW,4.0
1143911,Light a penny candle,A1DQZBHEU98PBT,4.0
1143934,Light a penny candle,A395QKQZ15GP4F,5.0
1143976,The Big Sleep,AYZMJYCRIZWIO,5.0
1143980,The Big Sleep,AODKUG6FAKD2Z,4.0
1143981,The Big Sleep,A2NHD7LUXVGTD3,4.0
1143982,The Big Sleep,A16QODENBJVUI1,5.0
1143995,The Big Sleep,AU6DIIDZK2OQM,4.0
1143997,The Big Sleep,A3NCKDPCAUOD4T,5.0
1143999,The Big Sleep,AUTBHG6070SL4,4.0
1144001,The Big Sleep,A1SKNS2DGG46XM,4.0
1144003,The Big Sleep,A1YWUHRJDMATPI,5.0
1144004,The Big Sleep,A11DCTGTPS7M0C,4.0
1144006,The Big Sleep,A1P6NHUF7Q24E7,4.0
1144012,The Big Sleep,A1LVMQ52YODRMO,3.0
1144023,The Big Sleep,A3MV1KKHX51FYT,4.0
1144027,The Big Sleep,A29NUB3P6YIWZG,4.0
1144031,The Big Sleep,AI37YX1U4KB1L,5.0
1144034,The Big Sleep,A2YTHMJJJQCOZ,4.0
1144035,The Big Sleep,A2V3P1XE33NYC3,4.0
1144036,The Big Sleep,ACIBQ6BQ6AWEV,4.0
1144039,The Big Sleep,A3V6Z4RCDGRC44,5.0
1144043,The Big Sleep,A1LVZOK9F7K4CN,5.0
1144047,The Big Sleep,A3IKBHODOTYYHM,4.0
1144061,The Big Sleep,A26BVUB2YJMGB7,3.0
1144062,The Big Sleep,A11M98R135HMSY,4.0
1144070,The Big Sleep,A13O359A2KX7YY,5.0
1144071,The Big Sleep,AJQ1S39GZBKUG,5.0
1144077,The Big Sleep,A1OB5L3WMHJAD9,4.0
1144078,The Big Sleep,AW3VZ5O895LRK,5.0
1144080,The Big Sleep,A37GRFP6VMUXKT,5.0
1144081,The Big Sleep,A3LKWMM12AF0PU,5.0
1144083,The Big Sleep,A3TEH90X39WC8F,5.0
1144091,The Big Sleep,A2OJG3G6INH68U,5.0
1144095,The Big Sleep,A1XGJ7TLP5Y3XC,3.0
1144096,The Big Sleep,A30AO422P01XK0,2.0
1144104,The Big Sleep,A1G0DH7UQ4ILS6,4.0
1144108,The Big Sleep,A3OH101U0CPUC7,5.0
1144112,The Big Sleep,A2TXR85WQLE32N,4.0
1144114,The Big Sleep,A2EENLV6OQ3DYM,5.0
1144115,The Big Sleep,A2I17T9XB6LSGW,4.0
1144116,The Big Sleep,ABN5K7K1TM1QA,4.0
1144117,The Big Sleep,A5HVPX1ETWWIV,5.0
1144120,The Big Sleep,A33FA68V0NCM5E,5.0
1144122,The Big Sleep,AGEIT17HENDIS,5.0
1144129,The Big Sleep,A2AYSFGUP5VTY3,5.0
1145971,The Jungle,AU6DIIDZK2OQM,1.0
1145984,The Jungle,A2YXRT2XIJIO57,5.0
1145990,The Jungle,A1796BFN7L774T,4.0
1146004,The Jungle,A1LVMQ52YODRMO,5.0
1146007,The Jungle,A17FLA8HQOFVIG,5.0
1146015,The Jungle,AEJ31WGHJ59C,5.0
1146018,The Jungle,A2QO08DN1DTEWD,3.0
1146029,The Jungle,A2F079BGQTQ3BM,3.0
1146030,The Jungle,A2I3D2NX4XKZYJ,4.0
1146045,The Jungle,A1ZDWD35AZL3S,3.0
1146056,The Jungle,A1BSD8ZUZ28A9L,4.0
1146078,The Jungle,AC6FEW34E5EQ9,3.0
1146092,The Jungle,A2EWCVGOTTPFAZ,2.0
1146122,The Jungle,A9GOIC94I0P59,3.0
1146123,The Jungle,A3P3UOHYBFRGJN,4.0
1146148,The Jungle,A3CWEK9HY2VPDL,3.0
1146152,The Jungle,A3NI29U4P5NQF1,5.0
1146174,The Jungle,A963RX20PGRO8,4.0
1146175,The Jungle,AEQFYOI6YJ83Z,5.0
1146176,The Jungle,A1S3C5OFU508P3,4.0
1146185,The Jungle,A32ZKBXJJ45BRY,4.0
1146189,The Jungle,A2NJO6YE954DBH,5.0
1146204,The Jungle,A1TIZI060W4BD9,3.0
1146217,The Jungle,A95837JXEFMVQ,4.0
1146237,The Jungle,A1MZB6UBKOVSK0,3.0
1146250,The Jungle,A3P8ZDHC7XSKSE,3.0
1146257,The Jungle,A29NUB3P6YIWZG,3.0
1146269,The Jungle,A1FEEFAK5Y45M2,4.0
1146277,The Jungle,A2OJG3G6INH68U,4.0
1146286,The Jungle,A2PN7Z2VTHICL8,4.0
1146301,The Jungle,A1XJ64FBB2IRGT,4.0
1146303,The Jungle,A1X4P6CN08U57A,4.0
1146314,The Jungle,A1ZOF747O5EB6R,4.0
1146326,The Jungle,A3PWVZRIHDMLXF,4.0
1146334,The Jungle,A370Z6I5GBWU44,5.0
1146339,The Jungle,AK0CENM3LUM28,4.0
1146356,The Jungle,A27UILBR7S2VBG,5.0
1146371,The Jungle,A1AAND6JLJGCV2,3.0
1147418,The House of Mirth,AQ5UX3AVZPAPN,4.0
1147420,The House of Mirth,ASPABROV8R7M5,3.0
1147426,The House of Mirth,A3JGOKYJPPARHO,5.0
1147427,The House of Mirth,A17FLA8HQOFVIG,5.0
1147428,The House of Mirth,ATKL8C5IQ56E9,4.0
1147430,The House of Mirth,A26QPBO86WFF23,4.0
1147431,The House of Mirth,A2F540P3L6P5CL,5.0
1147433,The House of Mirth,A126KX6FVI4T66,4.0
1147436,The House of Mirth,A1RKD1I8MW1LG6,4.0
1147437,The House of Mirth,A2W2E6BPPYZO0T,5.0
1147438,The House of Mirth,A1D2C0WDCSHUWZ,5.0
1147444,The House of Mirth,A1RECBDKHVOJMW,5.0
1147453,The House of Mirth,A2N3YAM4K3ATM,4.0
1147468,The House of Mirth,A1TIZI060W4BD9,4.0
1147481,The House of Mirth,A2SH7OWE8QJYNC,3.0
1147482,The House of Mirth,A319KYEIAZ3SON,5.0
1147484,The House of Mirth,AJQ1S39GZBKUG,5.0
1147486,The House of Mirth,A2NJFFQ6W35XJU,2.0
1147493,The House of Mirth,A1T17LMQABMBN5,5.0
1147509,The House of Mirth,AHXAPVSHPJ6OJ,5.0
1147514,The House of Mirth,A3EOHYIHQM3KK,4.0
1147526,The House of Mirth,A34BWLZ9HERHGM,5.0
1147530,The House of Mirth,AWLFVCT9128JV,5.0
1147548,The House of Mirth,AI37YX1U4KB1L,5.0
1147551,The House of Mirth,A1EKTLUL24HDG8,4.0
1147559,The House of Mirth,A2CRUEQ9QIOT70,5.0
1147563,The House of Mirth,A7IV7YXO42RIM,5.0
1147580,The House of Mirth,A3LKWMM12AF0PU,5.0
1147587,The House of Mirth,AEJ31WGHJ59C,5.0
1147588,The House of Mirth,A29NUB3P6YIWZG,5.0
1147589,The House of Mirth,A3O2RCKAMSE9X7,5.0
1147590,The House of Mirth,A2FQWV725FGE8S,5.0
1147594,The House of Mirth,A8IPQ1Q1O7YX5,5.0
1147596,The House of Mirth,A2F079BGQTQ3BM,5.0
1147597,The House of Mirth,A3R1E4K7B6RUHP,5.0
1149116,Eric (Discworld Series),A2GBJQ9THOYDAJ,3.0
1149118,Eric (Discworld Series),AUTBHG6070SL4,3.0
1149120,Eric (Discworld Series),A2BT578J4IZOK6,3.0
1149122,Eric (Discworld Series),A16QODENBJVUI1,3.0
1149124,Eric (Discworld Series),A3RK5D0VVDGCPP,4.0
1149127,Eric (Discworld Series),A21Z8FUB9IZI2L,3.0
1149128,Eric (Discworld Series),APRY1W9VFEFQ6,5.0
1149131,Eric (Discworld Series),A1X8VZWTOG8IS6,3.0
1149133,Eric (Discworld Series),A1NC9AGZOBI0M1,4.0
1149137,Eric (Discworld Series),A3KF4IP2MUS8QQ,4.0
1149138,Eric (Discworld Series),A1D2C0WDCSHUWZ,4.0
1149139,Eric (Discworld Series),A13OFOB1394G31,3.0
1149144,Eric (Discworld Series),A27PSZX2SE0B51,4.0
1149148,Eric (Discworld Series),A1VQBHHXIKHIGS,5.0
1149163,Eric (Discworld Series),A1E2NA2F4RTQ9B,4.0
1149165,Eric (Discworld Series),A3C0380R9NMLHD,4.0
1149175,Eric (Discworld Series),A3Q80Q6YFP5W6Q,3.0
1149176,Eric (Discworld Series),A3DXVYD2TQHWGD,2.0
1149180,Eric (Discworld Series),A3DQWFWINN3V5A,3.0
1149182,Eric (Discworld Series),A3D6KZT0QG6UKB,4.0
1157456,How to Be a Great Lover: Girlfriend-to-Girlfriend Totally Explicit Techniques that Will Blow His Mind,AXSH6O4OP5L4M,5.0
1160580,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",A29NUB3P6YIWZG,3.0
1160593,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",A2W26AAU92CN70,4.0
1160611,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",A2AYSFGUP5VTY3,1.0
1160623,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",A1DK5AZMXS1QA3,4.0
1160627,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",A2BTTP7LS8OI6X,5.0
1160633,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",A4R8GJX3UZ1I,4.0
1160641,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",A2FEGRJQNU51P9,5.0
1160645,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",A22LX6529JJ166,5.0
1160647,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",AFN32PGTZ31MV,3.0
1160652,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",ANFKIA40MBV8B,5.0
1160656,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",A39650P2CZUUC9,3.0
1160660,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",A2EBLL2OYEQJN9,4.0
1160662,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",A2B9Y0WXNSN17U,3.0
1160663,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",A1S8AJIUIO6M9K,3.0
1160666,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",ABN5K7K1TM1QA,5.0
1160687,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",A2SJ11EMIOBLHH,3.0
1160693,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",A1LVMQ52YODRMO,3.0
1160695,"Reefer Madness Sex, Drugs, and Cheap Labor in the American Black Market",A2EENLV6OQ3DYM,4.0
1160806,Mr. Peabody's Apples,A99CILDQPTRTZ,5.0
1160826,Mr. Peabody's Apples,AIJ6XU28MF3B,5.0
1160866,Mr. Peabody's Apples,A37PV5GMP2ILJC,4.0
1163738,Now Face to Face,A2SU6GK7WIP5CN,2.0
1163741,Now Face to Face,A1DBGXI1U93MM1,4.0
1163744,Now Face to Face,A2PN7Z2VTHICL8,4.0
1163762,Now Face to Face,A1RECBDKHVOJMW,4.0
1163770,Now Face to Face,A1DM3A2RLDW0VI,4.0
1163784,Now Face to Face,AC9B29BXXWJHD,3.0
1163787,Now Face to Face,AV9A3PYDX71JB,5.0
1163792,Now Face to Face,A1T17LMQABMBN5,5.0
1163794,Now Face to Face,A2F540P3L6P5CL,3.0
1163891,Life In The Fat Lane (Turtleback School & Library Binding Edition),AU6DIIDZK2OQM,4.0
1163952,Life In The Fat Lane (Turtleback School & Library Binding Edition),AIEEK7AHXKZCC,5.0
1163972,Life In The Fat Lane (Turtleback School & Library Binding Edition),A3H82LUT1EC655,4.0
1164059,The Keeper,A3RTNA9THAU2OP,4.0
1164071,The Keeper,A2XNOB1T796Y6B,4.0
1164073,The Keeper,A2M4R8R6SU049A,5.0
1164077,The Keeper,AFVQZQ8PW0L,5.0
1164100,The Keeper,A16QQ78I8J29PA,5.0
1164101,The Keeper,A30KEXFT9SILL6,3.0
1164115,The Keeper,A1POFVVXUZR3IQ,3.0
1164145,The Keeper,A1GSTCPM8NRZRV,4.0
1164149,The Keeper,AOCADWNP0OCKD,2.0
1170204,The body in the library,A1PXH6NS60C8V5,5.0
1170207,The body in the library,A3OH101U0CPUC7,2.0
1170234,The body in the library,A1RRV2KVA2AXLZ,3.0
1170237,The body in the library,A30KEXFT9SILL6,5.0
1170254,The body in the library,A3EJWHGO91FA0N,4.0
1170255,The body in the library,A3A6GXILVT9JNW,5.0
1170261,The body in the library,A1V8NBMG0PDVK1,3.0
1170272,The body in the library,ABMX8XUNPR3LP,4.0
1170292,The body in the library,A1NC9AGZOBI0M1,4.0
1170296,The body in the library,A3BIWTN2DA0YY2,4.0
1170299,The body in the library,A4FX5YCJA630V,4.0
1170330,The body in the library,AXSV2IRQX2C20,3.0
1170331,The body in the library,A1XTWXIMUCDGQE,4.0
1170334,The body in the library,A1IOJE0W1NXOSE,4.0
1170340,The body in the library,A1G37DFO8MQW0M,5.0
1170341,The body in the library,ACIBQ6BQ6AWEV,4.0
1170795,How Leopard Got His Spots Kipling,A1FKYA34DS346W,5.0
1170810,How Leopard Got His Spots Kipling,ADB8XCKNSDY5Z,5.0
1170820,How Leopard Got His Spots Kipling,A1JTG5X4VHJV27,3.0
1170822,How Leopard Got His Spots Kipling,A1K1JW1C5CUSUZ,5.0
1170841,How Leopard Got His Spots Kipling,A3N8RZSXKN1OR2,5.0
1170855,How Leopard Got His Spots Kipling,A10T0OW97SFBB,4.0
1170860,How Leopard Got His Spots Kipling,A1MZB6UBKOVSK0,3.0
1170875,How Leopard Got His Spots Kipling,A2O9HU1K7TCF7B,4.0
1170904,How Leopard Got His Spots Kipling,A1CIW2OEVAJRM2,3.0
1179441,FROM A BUICK 8 (True first edition),A1X1CEGHTHMBL1,3.0
1179459,FROM A BUICK 8 (True first edition),A2DSXA1E02C86D,3.0
1179469,FROM A BUICK 8 (True first edition),A3PGGI7A6XCNF1,5.0
1179475,FROM A BUICK 8 (True first edition),A2TAPSNKK9AFSQ,5.0
1179497,FROM A BUICK 8 (True first edition),A3UDYY6L2NH3JS,5.0
1179498,FROM A BUICK 8 (True first edition),A3AKPY4LXIC24O,4.0
1179515,FROM A BUICK 8 (True first edition),A25ACLV5KPB4W,4.0
1179517,FROM A BUICK 8 (True first edition),A1XGJ7TLP5Y3XC,2.0
1179520,FROM A BUICK 8 (True first edition),A1VHK9A4VLJTHC,3.0
1179533,FROM A BUICK 8 (True first edition),A2NJO6YE954DBH,4.0
1179540,FROM A BUICK 8 (True first edition),A3AY3EV2MFRFGG,4.0
1179552,FROM A BUICK 8 (True first edition),AEJ31WGHJ59C,4.0
1179558,FROM A BUICK 8 (True first edition),A1U6B2LDK3BUVU,2.0
1179570,FROM A BUICK 8 (True first edition),A16QQ78I8J29PA,2.0
1179577,FROM A BUICK 8 (True first edition),A2F3M93RRLFQNJ,3.0
1179584,FROM A BUICK 8 (True first edition),A2CVXUY1EYQGGA,2.0
1179586,FROM A BUICK 8 (True first edition),A3B086LGMBTXEI,3.0
1179587,FROM A BUICK 8 (True first edition),A341BG8RMH8QW,4.0
1179596,FROM A BUICK 8 (True first edition),A1LVZOK9F7K4CN,4.0
1179601,FROM A BUICK 8 (True first edition),A5ZVJ9A6H1YL1,4.0
1179609,FROM A BUICK 8 (True first edition),A18IZDWUIHLUC9,3.0
1179611,FROM A BUICK 8 (True first edition),A2S166WSCFIFP5,3.0
1179614,FROM A BUICK 8 (True first edition),A2KSIT1AE6F8UV,4.0
1179615,FROM A BUICK 8 (True first edition),AJMU8VVFKMZI4,2.0
1179617,FROM A BUICK 8 (True first edition),A3NBL1TI2M3CW1,2.0
1179626,FROM A BUICK 8 (True first edition),A1JH5J1KQAUBMP,4.0
1179640,FROM A BUICK 8 (True first edition),A1S3IN6CSTBPY6,4.0
1179644,FROM A BUICK 8 (True first edition),A1GUWFBWRXTJG0,5.0
1179647,FROM A BUICK 8 (True first edition),A1F38YS15PWMRQ,5.0
1179697,FROM A BUICK 8 (True first edition),AFVZXHIUSXINA,5.0
1179700,FROM A BUICK 8 (True first edition),A8F2AZWB20X1H,3.0
1179703,FROM A BUICK 8 (True first edition),A1HS9F7J51E9CB,4.0
1179708,FROM A BUICK 8 (True first edition),A3GBYFHV14WPAT,5.0
1179721,FROM A BUICK 8 (True first edition),A3F3B6HY9RJI04,4.0
1179727,FROM A BUICK 8 (True first edition),A3M174IC0VXOS2,5.0
1179731,FROM A BUICK 8 (True first edition),A3LZGLA88K0LA0,5.0
1179753,FROM A BUICK 8 (True first edition),AFVQZQ8PW0L,5.0
1179757,FROM A BUICK 8 (True first edition),A3NUM3JIE6II0F,4.0
1179766,FROM A BUICK 8 (True first edition),A395QKQZ15GP4F,4.0
1179785,FROM A BUICK 8 (True first edition),A3J0JTAMLWEWCS,2.0
1179786,FROM A BUICK 8 (True first edition),A3AZ4O4I9S4668,5.0
1179801,FROM A BUICK 8 (True first edition),A2EDZH51XHFA9B,3.0
1179811,FROM A BUICK 8 (True first edition),A1GSTCPM8NRZRV,5.0
1179815,FROM A BUICK 8 (True first edition),A1IBC9XP2LICQL,5.0
1179819,FROM A BUICK 8 (True first edition),A3GKPMHV4U64IY,2.0
1179823,FROM A BUICK 8 (True first edition),A3J7QTHYIZ3XQT,5.0
1179826,FROM A BUICK 8 (True first edition),A2V3P1XE33NYC3,5.0
1181594,Summer Island,AFVQZQ8PW0L,5.0
1181609,Summer Island,A2T7GJONIZFP1Q,5.0
1181622,Summer Island,A9JAYHZOARJX8,3.0
1181638,Summer Island,AOCADWNP0OCKD,4.0
1181649,Summer Island,A3HTKV1AW14EDB,4.0
1181650,Summer Island,A3NR6YPZDDTR7W,5.0
1181652,Summer Island,A3M174IC0VXOS2,5.0
1181658,Summer Island,A3LNZKV31R04C4,4.0
1181674,Summer Island,A1D5RCOILPC9LX,2.0
1181675,Summer Island,A2RPIGO3G4M6GN,2.0
1181991,Bleak House,A2ENIQZX6VJYUM,5.0
1181997,Bleak House,A15XY6GGKD3B6D,3.0
1182001,Bleak House,A386UNUYDUDSBB,5.0
1182012,Bleak House,A2F540P3L6P5CL,5.0
1182015,Bleak House,A2ITEMEL0DTX8A,4.0
1182017,Bleak House,A1G37DFO8MQW0M,5.0
1182027,Bleak House,A9NFFAZF3LIB2,5.0
1182031,Bleak House,A3EJWHGO91FA0N,5.0
1182034,Bleak House,A1POFVVXUZR3IQ,5.0
1182035,Bleak House,A319KYEIAZ3SON,5.0
1182039,Bleak House,A1EKTLUL24HDG8,4.0
